_id,title,addr1,sigungucode,eventstartdate,eventenddate,contentid,activation_rate,firstimage,mapx,mapy
676493f3ad8a746cbcbdf86d,제 1회 강남구 테헤란밸리 과학축제,서울특별시 강남구 강남대로 지하396 (역삼동),1000,20240708,20240711,3331111,8.31%,http://tong.visitkorea.or.kr/cms/resource/10/3331110_image2_1.png,127.0283239716,37.4982186324
676493f3ad8a746cbcbdf86e,글로벌 라틴문화 페스티벌,서울특별시 마포구 어울마당로 136 (서교동),130,20240628,20240629,3324913,7.95%,http://tong.visitkorea.or.kr/cms/resource/74/3324874_image2_1.png,126.9249734186,37.5560322859
676493f3ad8a746cbcbdf86f,2024서울진로직업박람회,서울특별시 중구 을지로 281 (을지로7가),24,20240717,20240720,3321103,-2.82%,http://tong.visitkorea.or.kr/cms/resource/01/3321101_image2_1.jpg,127.0095709797,37.5661076320
676493f3ad8a746cbcbdf870,신촌글로벌대학문화축제,서울특별시 서대문구 창천동,140,20240927,20240929,3317667,2.98%,http://tong.visitkorea.or.kr/cms/resource/37/3317637_image2_1.JPG,126.9367889881,37.5567518583
676493f3ad8a746cbcbdf871,2024 서울야외도서관 : 책읽는 서울광장,서울특별시 중구 세종대로 110 (태평로1가),24,20240418,20241110,3312508,1.44%,http://tong.visitkorea.or.kr/cms/resource/00/3312500_image2_1.jpg,126.9777210995,37.5662570431
676493f3ad8a746cbcbdf872,예술힐링놀이터,서울특별시 양천구 남부순환로64길 2 (신월동),19,20241026,20241026,3310483,12.64%,http://tong.visitkorea.or.kr/cms/resource/85/3358585_image2_1.jpg,126.8321604402,37.5282727439
676493f3ad8a746cbcbdf873,42버스킹데이,서울특별시 동작구 동작대로29길 8 (사당동),122,20240523,20241120,3307772,1.97%,http://tong.visitkorea.or.kr/cms/resource/71/3307771_image2_1.jpg,126.9815840649,37.4882134002
676493f3ad8a746cbcbdf874,서초책있는거리 6월 미리 떠나는 북캉스,서울특별시 서초구 반포대로 201 (반포동),15,20240615,20240615,3306335,2.66%,http://tong.visitkorea.or.kr/cms/resource/99/3346599_image2_1.jpg,127.0045483736,37.4976821568
676493f3ad8a746cbcbdf875,K-푸드 페스티벌 넉넉,서울특별시 종로구 세종대로 지하189 (세종로),23,20240529,20250531,3303791,0.03%,http://tong.visitkorea.or.kr/cms/resource/43/3311943_image2_1.jpg,126.9759766097,37.5734839492
676493f3ad8a746cbcbdf876,K-비어 페스티벌,서울특별시 성동구 왕십리로 63 (성수동1가),160,20240530,20240602,3303238,3.10%,http://tong.visitkorea.or.kr/cms/resource/12/3303212_image2_1.png,127.0436018495,37.5436747388
676493f3ad8a746cbcbdf877,나눔옷장,서울특별시 용산구 이태원로 213 (한남동),21,20240614,20240615,3303178,12.33%,http://tong.visitkorea.or.kr/cms/resource/75/3303175_image2_1.png,126.9976062816,37.5350693568
676493f3ad8a746cbcbdf878,전남세계관광문화대전 선포식,서울특별시 종로구 세종대로 지하172 (세종로),23,20240617,20240618,3301866,-1.36%,http://tong.visitkorea.or.kr/cms/resource/65/3301865_image2_1.png,126.9767821434,37.5716786179
676493f3ad8a746cbcbdf879,서초책있는거리 5월 북크닉,서울특별시 서초구 반포대로 201 (반포동),15,20240525,20240525,3301392,7.99%,http://tong.visitkorea.or.kr/cms/resource/12/3301312_image2_1.jpg,127.0045483736,37.4976821568
676493f3ad8a746cbcbdf87a,더 라이프 스타일 박람회,서울특별시 강남구 남부순환로 3104 (대치동),1000,20240725,20240727,3301089,9.47%,http://tong.visitkorea.or.kr/cms/resource/74/3301074_image2_1.png,127.0707673919,37.4960890861
676493f3ad8a746cbcbdf87b,코리아 헬스&웰니스 페스티벌,서울특별시 종로구 세종대로 175 (세종로),23,20240531,20240602,3300577,7.51%,http://tong.visitkorea.or.kr/cms/resource/05/3303205_image2_1.jpg,126.9763210635,37.5720618985
676493f3ad8a746cbcbdf87c,FEALAC 25주년 기념 특별전,서울특별시 종로구 세종대로 지하172 (세종로),23,20240514,20240517,3300357,9.82%,http://tong.visitkorea.or.kr/cms/resource/40/3300340_image2_1.jpg,126.9767821434,37.5716786179
676493f3ad8a746cbcbdf87d,우장산 그린페스타,서울특별시 강서구 우장산로10길 112 (화곡동),4,20240518,20240518,3300282,7.86%,http://tong.visitkorea.or.kr/cms/resource/72/3300272_image2_1.jpg,126.8422783717,37.5492649285
676493f3ad8a746cbcbdf87e,공공한옥주간,서울특별시 종로구 계동길 37 (계동),23,20240517,20240526,3116497,10.38%,http://tong.visitkorea.or.kr/cms/resource/86/3116486_image2_1.jpg,126.9867060298,37.5790529392
676493f3ad8a746cbcbdf87f,서울함 페스티벌,서울특별시 마포구 마포나루길 407 (망원동),130,20240929,20240929,3116227,-8.54%,http://tong.visitkorea.or.kr/cms/resource/30/3389330_image2_1.jpg,126.8939679181,37.5558400869
676493f3ad8a746cbcbdf880,한강야경투어,서울특별시 영등포구 여의동로 330 (여의도동),20,20240906,20241012,3116066,1.31%,http://tong.visitkorea.or.kr/cms/resource/75/3355975_image2_1.jpg,126.9336095794,37.5263997727
676493f3ad8a746cbcbdf881,중앙아시아 봄맞이축제,서울특별시 중구 태평로1가,24,20240518,20240519,3116057,-2.30%,http://tong.visitkorea.or.kr/cms/resource/47/3116047_image2_1.jpg,126.9780820941,37.5692400356
676493f3ad8a746cbcbdf882,코리아뷰티페스티벌,서울특별시 중구 명동길 35 (명동1가),24,20240601,20240630,3115909,-0.18%,http://tong.visitkorea.or.kr/cms/resource/92/3115892_image2_1.png,126.9842011262,37.5640962986
676493f3ad8a746cbcbdf883,강북구 어린이날 축제,서울특별시 강북구 월계로 173 (번동),3,20240504,20240504,3114696,42.90%,http://tong.visitkorea.or.kr/cms/resource/95/3114695_image2_1.jpg,127.0445440464,37.6197242510
676493f3ad8a746cbcbdf884,경춘선 공릉숲길 커피축제,서울특별시 노원구 중계동,255,20240512,20240512,3114588,2.34%,http://tong.visitkorea.or.kr/cms/resource/87/3114587_image2_1.jpg,127.0730218414,37.6255296448
676493f3ad8a746cbcbdf885,쉬엄쉬엄 한강 3종 축제,서울특별시 광진구 자양동,150,20240601,20240602,3114311,15.47%,http://tong.visitkorea.or.kr/cms/resource/10/3114310_image2_1.jpg,127.0699720752,37.5294046482
676493f3ad8a746cbcbdf886,가락몰 빵축제 전국빵지자랑,서울특별시 송파구 양재대로 932 (가락동),18,20240510,20240512,3113671,6.55%,http://tong.visitkorea.or.kr/cms/resource/94/3332394_image2_1.jpg,127.1107693087,37.4960786971
676493f3ad8a746cbcbdf887,차 없는 잠수교 뚜벅뚜벅축제,서울특별시 서초구 반포동,15,20240505,20240623,3113583,2.36%,http://tong.visitkorea.or.kr/cms/resource/79/3113579_image2_1.jpg,126.9973680419,37.5129135926
676493f3ad8a746cbcbdf888,해설이 있는 스트릿댄스(with 갬블러크루),서울특별시 강서구 화곡로63길 65 (등촌동),4,20240423,20240423,3113577,-6.26%,http://tong.visitkorea.or.kr/cms/resource/76/3113576_image2_1.png,126.8492608192,37.5581279115
676493f3ad8a746cbcbdf889,서울생활예술페스티벌,서울특별시 송파구 올림픽로 25 (잠실동),18,20240928,20240928,3113548,13.29%,http://tong.visitkorea.or.kr/cms/resource/46/3113546_image2_1.JPG,127.0735805889,37.5114817947
676493f3ad8a746cbcbdf88a,2024 한강 라이징 스타,서울특별시 서초구 반포동,15,20240519,20240602,3113030,4.40%,http://tong.visitkorea.or.kr/cms/resource/23/3113023_image2_1.png,126.9978152411,37.5122525660
676493f3ad8a746cbcbdf88b,공예주간,서울특별시 종로구 율곡로 53 (안국동),23,20240517,20240526,3113022,10.38%,http://tong.visitkorea.or.kr/cms/resource/21/3113021_image2_1.jpg,126.9851423515,37.5766531897
676493f3ad8a746cbcbdf88c,한강역사탐방,서울특별시 영등포구 여의동로 330 (여의도동),20,20240415,20241130,3111722,3.18%,http://tong.visitkorea.or.kr/cms/resource/85/3111685_image2_1.JPG,126.9336095794,37.5263997727
676493f3ad8a746cbcbdf88d,위클리 클래식 페스티벌,서울특별시 종로구 율곡로 1 (사간동),23,20240301,20240731,3108244,3.36%,http://tong.visitkorea.or.kr/cms/resource/43/3108243_image2_1.jpg,126.9798484004,37.5762836932
676493f3ad8a746cbcbdf88e,무브살롱 시즌3: 벚꽃다이닝,서울특별시 서초구 양재동,15,20240329,20240407,3107440,4.58%,http://tong.visitkorea.or.kr/cms/resource/32/3107432_image2_1.jpg,127.0386959173,37.4746326678
676493f3ad8a746cbcbdf88f,숭례문 파수의식 / 원데이! 파수군,서울특별시 중구 세종대로 40 (남대문로4가),24,20240106,20241214,3107059,1.27%,http://tong.visitkorea.or.kr/cms/resource/42/3107042_image2_1.jpg,126.9753770466,37.5599827296
676493f3ad8a746cbcbdf890,하이퍼 리얼리즘 피트니스 컨벤션,서울특별시 강남구 남부순환로 3104 (대치동),1000,20240511,20240512,3097869,-10.11%,http://tong.visitkorea.or.kr/cms/resource/70/3112270_image2_1.png,127.0707673919,37.4960890861
676493f3ad8a746cbcbdf891,MBN Y 포럼 2024,서울특별시 서대문구 연세로 50 (신촌동),140,20240329,20240329,3097803,10.45%,http://tong.visitkorea.or.kr/cms/resource/90/3097790_image2_1.png,126.9367638823,37.5605791904
676493f3ad8a746cbcbdf892,도서관의 날・도서관 주간,서울특별시 서초구 반포대로 201 (반포동),15,20240411,20240418,3093268,4.57%,http://tong.visitkorea.or.kr/cms/resource/27/3098527_image2_1.jpg,127.0045483736,37.4976821568
676493f3ad8a746cbcbdf893,운현궁 설맞이 민속 한마당,서울특별시 종로구 삼일대로 464 (운니동),23,20240209,20240212,3091113,-26.18%,http://tong.visitkorea.or.kr/cms/resource/62/3110362_image2_1.jpg,126.9868255550,37.5758227610
676493f3ad8a746cbcbdf894,별난주류여행,서울특별시 서초구 반포대로 222 (반포동),15,20240302,20240303,3087397,-16.42%,http://tong.visitkorea.or.kr/cms/resource/69/3091569_image2_1.jpg,127.0043094496,37.4996902526
676493f3ad8a746cbcbdf895,<청와대 국민과 함께> 영상전시,서울특별시 종로구 청와대로 1 (세종로),23,20231228,20241205,3078849,0.64%,http://tong.visitkorea.or.kr/cms/resource/40/3078840_image2_1.jpg,126.9746792089,37.5839799278
676493f3ad8a746cbcbdf896,굿즈이즈굿,서울특별시 강남구 남부순환로 3104 (대치동),1000,20240321,20240324,3051471,3.94%,http://tong.visitkorea.or.kr/cms/resource/43/3051443_image2_1.jpg,127.0707673919,37.4960890861
676493f3ad8a746cbcbdf897,DDP 겨울축제,서울특별시 중구 을지로 281 (을지로7가),24,20231221,20231231,3045768,3.77%,http://tong.visitkorea.or.kr/cms/resource/66/3045766_image2_1.png,127.0095709797,37.5661076320
676493f3ad8a746cbcbdf898,예술고시촌 로컬페스티벌,서울특별시 관악구 호암로22길 51 (신림동),123,20241102,20241117,3033816,6.83%,http://tong.visitkorea.or.kr/cms/resource/43/3395343_image2_1.jpg,126.9356471260,37.4688426049
676493f3ad8a746cbcbdf899,2024 한강 불빛 공연(드론 라이트 쇼),서울특별시 광진구 자양동,150,20240928,20241102,3026312,3.42%,http://tong.visitkorea.or.kr/cms/resource/54/3378754_image2_1.jpg,127.0699165265,37.5293518759
676493f3ad8a746cbcbdf89a,서울발레페스티벌,서울특별시 송파구 석촌호수로 191 (잠실동),18,20241008,20241013,3021908,2.78%,http://tong.visitkorea.or.kr/cms/resource/65/3371465_image2_1.jpg,127.0982590305,37.5068300012
676493f3ad8a746cbcbdf89b,DDP패션몰 ESG프로모션 행사,서울특별시 중구 마장로 22 (신당동),24,20231023,20231031,3021174,12.91%,http://tong.visitkorea.or.kr/cms/resource/79/3021779_image2_1.png,127.0121262683,37.5673186485
676493f3ad8a746cbcbdf89c,한양을 찾아온 보부상,서울특별시 종로구 세종대로 지하175 (세종로),23,20241015,20241015,3019932,4.19%,http://tong.visitkorea.or.kr/cms/resource/79/3382579_image2_1.png,126.9768376784,37.5722341099
676493f3ad8a746cbcbdf89d,도곡 메타세콰이아 로드 페스타,서울특별시 강남구 도곡동,1000,20241109,20241109,3018924,0.58%,http://tong.visitkorea.or.kr/cms/resource/53/3400553_image2_1.png,127.0471199253,37.4826096707
676493f3ad8a746cbcbdf89e,양천 락(樂) 페스티벌,서울특별시 양천구 신월동,19,20240928,20240928,3018312,14.67%,http://tong.visitkorea.or.kr/cms/resource/11/3018311_image2_1.jpg,126.8318633073,37.5260591072
676493f3ad8a746cbcbdf89f,월드판소리페스티벌,서울특별시 중구 퇴계로34길 28 (필동2가),24,20241101,20241103,3016562,5.85%,http://tong.visitkorea.or.kr/cms/resource/52/3381152_image2_1.jpg,126.9932865315,37.5597775194
676493f3ad8a746cbcbdf8a0,강북 캠퍼스 피크닉,서울특별시 강북구 인수봉로 159 (수유동),10,20240928,20240929,3014730,1.66%,http://tong.visitkorea.or.kr/cms/resource/90/3361590_image2_1.JPG,127.0133270431,37.6339636993
676493f3ad8a746cbcbdf8a1,서울라이트 한강 빛섬축제,서울특별시 영등포구 여의동로 330 (여의도동),20,20241004,20241013,3012095,6.87%,http://tong.visitkorea.or.kr/cms/resource/50/3344550_image2_1.jpg,126.9336095794,37.5263997727
676493f3ad8a746cbcbdf8a2,양재 아트 살롱,서울특별시 서초구 양재동,15,20241005,20241027,3011948,9.21%,http://tong.visitkorea.or.kr/cms/resource/47/3011947_image2_1.png,127.0415261579,37.4766713709
676493f3ad8a746cbcbdf8a3,크리에이티브X성수,서울특별시 성동구 연무장15길 11 (성수동2가),160,20241007,20241013,3011445,14.91%,http://tong.visitkorea.or.kr/cms/resource/50/3356050_image2_1.jpg,127.0594809973,37.5423085165
676493f3ad8a746cbcbdf8a4,서울디자인 2024,서울특별시 중구 을지로 281 (을지로7가),24,20241017,20241027,3011280,11.08%,http://tong.visitkorea.or.kr/cms/resource/46/3335046_image2_1.jpg,127.0095709797,37.5661076320
676493f3ad8a746cbcbdf8a5,관악청년축제,서울특별시 관악구 신원로 35 삼모 더 프라임 타워,123,20240928,20240928,3004330,19.40%,http://tong.visitkorea.or.kr/cms/resource/20/3358320_image2_1.jpg,126.9290390137,37.4823659172
676493f3ad8a746cbcbdf8a6,한강 종이비행기 축제,서울특별시 영등포구 여의도동,20,20240928,20240928,3001045,13.42%,http://tong.visitkorea.or.kr/cms/resource/31/3379931_image2_1.jpg,126.9377509138,37.5248000326
676493f3ad8a746cbcbdf8a7,은평청년페스티벌,서울특별시 은평구 녹번로 16 은평문화예술회관,22,20240921,20240921,3000221,-4.53%,http://tong.visitkorea.or.kr/cms/resource/48/3408348_image2_1.jpg,126.9278940249,37.6037767873
676493f3ad8a746cbcbdf8a8,세계 민속춤 축제,서울특별시 성동구 행당동,160,20240926,20240926,2999875,17.78%,http://tong.visitkorea.or.kr/cms/resource/51/3382151_image2_1.jpg,127.0370908186,37.5617419670
676493f3ad8a746cbcbdf8a9,K-하이볼 페스티벌,서울특별시 용산구 청파로20길 95 (한강로3가),21,20240927,20240928,2997905,23.18%,http://tong.visitkorea.or.kr/cms/resource/19/3357419_image2_1.jpg,126.9630345182,37.5320052033
676493f3ad8a746cbcbdf8aa,누구나 세종썸머페스티벌,서울특별시 종로구 세종대로 175 세종이야기,23,20240828,20240901,2996888,-0.13%,http://tong.visitkorea.or.kr/cms/resource/40/3347740_image2_1.jpg,126.9768376784,37.5722341099
676493f3ad8a746cbcbdf8ab,제2회 서울은평청년영화제(SESFF),서울특별시 은평구 통일로 1050 롯데몰 은평점,22,20240831,20240902,2992157,-10.43%,http://tong.visitkorea.or.kr/cms/resource/38/3350838_image2_1.jpg,126.9179162000,37.6375893423
676493f3ad8a746cbcbdf8ac,DDP 여름축제 : 디자인 바이브,서울특별시 중구 을지로 281 (을지로7가),24,20240801,20240803,2991796,-4.33%,http://tong.visitkorea.or.kr/cms/resource/76/3335076_image2_1.jpg,127.0095709797,37.5661076320
676493f3ad8a746cbcbdf8ad,2024 K-뮤지컬국제마켓,서울특별시 종로구 대학로14길 29 (혜화동),23,20240618,20240622,2990125,1.41%,http://tong.visitkorea.or.kr/cms/resource/95/3303195_image2_1.jpg,127.0023377786,37.5846775662
676493f3ad8a746cbcbdf8ae,서초뮤직앤아트페스티벌,서울특별시 서초구 신반포로 194 (반포동),15,20240608,20240609,2989981,-13.20%,http://tong.visitkorea.or.kr/cms/resource/43/3371443_image2_1.jpg,127.0055841495,37.5062061855
676493f3ad8a746cbcbdf8af,서울K-가족축제,서울특별시 광진구 능동로 216 (능동),150,20240621,20240623,2989710,6.70%,http://tong.visitkorea.or.kr/cms/resource/64/3303164_image2_1.jpg,127.0762792676,37.5493552228
676493f3ad8a746cbcbdf8b0,한강 서래섬 유채꽃 축제,서울특별시 서초구 반포동,15,20240510,20240519,2987531,1.96%,http://tong.visitkorea.or.kr/cms/resource/66/3115266_image2_1.JPG,126.9899660761,37.5080140291
676493f3ad8a746cbcbdf8b1,스포츠주간 기념 함께 달려 봄,서울특별시 송파구 올림픽로 448 (방이동),18,20240421,20240421,2977813,-4.98%,http://tong.visitkorea.or.kr/cms/resource/85/3113385_image2_1.jpg,127.1165319275,37.5223340860
676493f3ad8a746cbcbdf8b2,와인나잇인서울,서울특별시 송파구 잠실로 209 (신천동),18,20240524,20240525,2976568,12.18%,http://tong.visitkorea.or.kr/cms/resource/98/3113398_image2_1.png,127.1063803122,37.5139237687
676493f3ad8a746cbcbdf8b3,2024 서울야외도서관 : 광화문 책마당,서울특별시 종로구 세종대로 175 (세종로),23,20240418,20241110,2970367,1.64%,http://tong.visitkorea.or.kr/cms/resource/78/3311978_image2_1.JPG,126.9763210635,37.5720618985
676493f3ad8a746cbcbdf8b4,DDP 봄축제 : 디자인 동물원,서울특별시 중구 을지로 281,24,20240503,20240506,2968672,-8.07%,http://tong.visitkorea.or.kr/cms/resource/00/3304500_image2_1.jpg,127.0095709797,37.5661076320
676493f3ad8a746cbcbdf8b5,2024 LOTTE WORLD TOWER SKY RUN,서울특별시 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰,18,20240420,20240420,2953360,3.74%,http://tong.visitkorea.or.kr/cms/resource/88/3109588_image2_1.png,127.1040305171,37.5142459111
676493f3ad8a746cbcbdf8b6,2024 부활절 퍼레이드,서울특별시 종로구 세종대로 175,23,20240330,20240330,2953314,19.95%,http://tong.visitkorea.or.kr/cms/resource/71/3109971_image2_1.png,126.9763210635,37.5720618985
676493f3ad8a746cbcbdf8b7,세계 책의 날,서울특별시 종로구 세종대로 지하175 (세종로),23,20240423,20240423,2953055,3.89%,http://tong.visitkorea.or.kr/cms/resource/30/3113830_image2_1.jpg,126.9768376784,37.5722341099
676493f3ad8a746cbcbdf8b8,우이천변 페스타2024,서울특별시 강북구 도봉로102길 21 (번동),10,20240524,20240526,2952759,-0.10%,http://tong.visitkorea.or.kr/cms/resource/79/3114879_image2_1.jpg,127.0317084701,37.6420519787
676493f3ad8a746cbcbdf8b9,2024 YTN 제12회 남산 가족 걷기대회,서울특별시 중구 회현동1가,24,20240406,20240406,2952513,5.74%,http://tong.visitkorea.or.kr/cms/resource/49/3110449_image2_1.png,126.9792157280,37.5549528276
676493f3ad8a746cbcbdf8ba,스프링워크서울,서울특별시 송파구 한가람로 65 (잠실동),18,20240323,20240323,2949644,9.11%,http://tong.visitkorea.or.kr/cms/resource/14/3107714_image2_1.jpg,127.0867514361,37.5176813118
676493f3ad8a746cbcbdf8bb,서울국제가구 및 인테리어산업대전 : 소펀&라이프쇼,서울특별시 강남구 영동대로 513 코엑스,1000,20240502,20240505,2948590,-5.12%,http://tong.visitkorea.or.kr/cms/resource/91/3051391_image2_1.jpg,127.0592179950,37.5119175967
676493f3ad8a746cbcbdf8bc,제38회 서울국제화장품·미용산업박람회 (2024 코스모뷰티서울),서울특별시 강남구 영동대로 513 (삼성동),1000,20240529,20240531,2911183,13.45%,http://tong.visitkorea.or.kr/cms/resource/49/3116049_image2_1.jpg,127.0592179950,37.5119175967
676493f3ad8a746cbcbdf8bd,제4회 금천패션영화제,서울특별시 금천구 디지털로9길 90 (가산동),124,20240906,20240909,2874304,-7.91%,http://tong.visitkorea.or.kr/cms/resource/59/3355559_image2_1.jpg,126.8855929940,37.4815457921
676493f3ad8a746cbcbdf8be,"미지,세계와의 만남",서울특별시 광진구 능동로 216 어린이대공원,150,20240505,20240505,2873622,-9.17%,http://tong.visitkorea.or.kr/cms/resource/44/3111244_image2_1.JPG,127.0762792676,37.5493552228
676493f3ad8a746cbcbdf8bf,노원 북 페스티벌,서울특별시 노원구 상계동,255,20240413,20240413,2865258,3.55%,http://tong.visitkorea.or.kr/cms/resource/47/3110047_image2_1.png,127.0608221536,37.6535567213
676493f3ad8a746cbcbdf8c0,2024 신사리 상권 릴레이 이벤트,서울특별시 관악구 신림동,123,20240803,20241109,2864583,5.56%,http://tong.visitkorea.or.kr/cms/resource/88/3337788_image2_1.jpg,126.9276141323,37.4827519578
676493f3ad8a746cbcbdf8c1,공공미술 빛조각축제 <노원 달빛산책>,서울특별시 노원구 동일로 지하1308-1 (중계동),255,20241018,20241117,2862358,1.40%,http://tong.visitkorea.or.kr/cms/resource/55/2862355_image2_1.jpg,127.0642637521,37.6449411189
676493f3ad8a746cbcbdf8c2,일상문화도시 페스티벌<강북Festa>,서울특별시 강북구 삼각산로 85 (수유동),10,20240801,20240903,2861040,-8.80%,http://tong.visitkorea.or.kr/cms/resource/54/3368254_image2_1.jpg,127.0136879353,37.6404907250
676493f3ad8a746cbcbdf8c3,궁궐 일상모습 재현 및 체험,서울특별시 종로구 창경궁로 185 창경궁,23,20241011,20241013,2859976,10.30%,http://tong.visitkorea.or.kr/cms/resource/76/3378076_image2_1.jpg,126.9964634775,37.5789336838
676493f3ad8a746cbcbdf8c4,서울비댄스페스티벌,서울특별시 용산구 양녕로 445 (이촌동),21,20240607,20240608,2856654,4.93%,http://tong.visitkorea.or.kr/cms/resource/78/3114278_image2_1.jpg,126.9580520415,37.5177178854
676493f3ad8a746cbcbdf8c5,"청춘, 커피페스티벌",서울특별시 송파구 올림픽로 300 (신천동),18,20241012,20241013,2845946,3.02%,http://tong.visitkorea.or.kr/cms/resource/11/3359311_image2_1.jpg,127.1040749597,37.5141653654
676493f3ad8a746cbcbdf8c6,제6회 금천과학축제 「2024. G-Science Festival」,서울특별시 금천구 시흥대로73길 70 금천구청종합청사,124,20240906,20240907,2844254,-4.97%,http://tong.visitkorea.or.kr/cms/resource/32/3350032_image2_1.jpg,126.8955205706,37.4564933229
676493f3ad8a746cbcbdf8c7,서울 버스커 페스티벌,서울특별시 용산구 양녕로 445,21,20240823,20240825,2833059,7.53%,http://tong.visitkorea.or.kr/cms/resource/44/2997844_image2_1.jpg,126.9580520415,37.5177178854
676493f3ad8a746cbcbdf8c8,서울뷰티위크,서울특별시 중구 을지로 281,24,20241001,20241003,2832761,3.87%,http://tong.visitkorea.or.kr/cms/resource/58/3369758_image2_1.jpg,127.0095709797,37.5661076320
676493f3ad8a746cbcbdf8c9,2024 G-KPOP 콘서트,서울특별시 강남구 압구정동,1000,20240511,20240511,2829148,-1.79%,http://tong.visitkorea.or.kr/cms/resource/95/3115695_image2_1.jpg,127.0188156771,37.5274539555
676493f3ad8a746cbcbdf8ca,서울페스타,서울특별시 종로구 세종대로 175 세종이야기,23,20240501,20240506,2828328,0.01%,http://tong.visitkorea.or.kr/cms/resource/71/3112271_image2_1.jpg,126.9768376784,37.5722341099
676493f3ad8a746cbcbdf8cb,그루브 인 관악,서울특별시 관악구 관천로 53 (신림동),123,20240615,20240616,2826964,6.45%,http://tong.visitkorea.or.kr/cms/resource/18/3303118_image2_1.jpg,126.9257892588,37.4841656500
676493f3ad8a746cbcbdf8cc,뮤지컬 아이스쇼 G-SHOW : THE LUNA,서울특별시 송파구 올림픽로 25 (잠실동),18,20240812,20240831,2823581,-0.34%,http://tong.visitkorea.or.kr/cms/resource/65/3331765_image2_1.jpg,127.0735805889,37.5114817947
676493f3ad8a746cbcbdf8cd,2024 강남디자인위크,서울특별시 강남구 신사동,1000,20240525,20240529,2819403,2.05%,http://tong.visitkorea.or.kr/cms/resource/02/3116102_image2_1.png,127.0229154848,37.5210519947
676493f3ad8a746cbcbdf8ce,유기농데이,서울특별시 중구 태평로1가,24,20240601,20240601,2818857,14.08%,http://tong.visitkorea.or.kr/cms/resource/53/3115353_image2_1.jpg,126.9776071398,37.5691261515
676493f3ad8a746cbcbdf8cf,종묘 묘현례,서울특별시 종로구 종로 157 (훈정동),23,20240427,20240503,2818837,9.58%,http://tong.visitkorea.or.kr/cms/resource/88/3114688_image2_1.jpg,126.9951471543,37.5710345779
676493f3ad8a746cbcbdf8d0,창경궁 야연,서울특별시 종로구 창경궁로 185 (와룡동),23,20240912,20240918,2818138,-14.04%,http://tong.visitkorea.or.kr/cms/resource/94/3348894_image2_1.jpg,126.9964634775,37.5789336838
676493f3ad8a746cbcbdf8d1,2024 서울서커스페스티벌,서울특별시 용산구 양녕로 445 (이촌동),21,20240504,20240505,2816502,8.89%,http://tong.visitkorea.or.kr/cms/resource/77/3108777_image2_1.jpg,126.9580520415,37.5177178854
676493f3ad8a746cbcbdf8d2,2024 공연봄날,서울특별시 중구 세종대로 110 (태평로1가),24,20240423,20241231,2815107,1.50%,http://tong.visitkorea.or.kr/cms/resource/06/3112406_image2_1.png,126.9777210995,37.5662570431
676493f3ad8a746cbcbdf8d3,BLOSSOM TOWER,서울특별시 용산구 남산공원길 105 YTN서울타워,21,20240322,20240414,2814415,3.49%,http://tong.visitkorea.or.kr/cms/resource/01/2953401_image2_1.jpg,126.9878733796,37.5511700886
676493f3ad8a746cbcbdf8d4,남산봉수의식 등 전통문화 재현행사,서울특별시 종로구 종로 54 보신각,23,20240101,20241231,2809535,0.65%,http://tong.visitkorea.or.kr/cms/resource/29/2809529_image2_1.jpg,126.9836898995,37.5698206245
676493f3ad8a746cbcbdf8d5,"호수의 가을과 겨울,그리고 루미나리에",서울특별시 송파구 송파나루길 206 송파관광정보센터,18,20241025,20250228,2804916,1.52%,http://tong.visitkorea.or.kr/cms/resource/75/3387975_image2_1.jpg,127.1042611168,37.5119517366
676493f3ad8a746cbcbdf8d6,2024 서울국제정원박람회,서울특별시 광진구 자양동,150,20240516,20241008,2787200,0.73%,http://tong.visitkorea.or.kr/cms/resource/27/3114527_image2_1.jpg,127.0699165236,37.5294518645
676493f3ad8a746cbcbdf8d7,관악별빛산책,서울특별시 관악구 신림동 1642-7,123,20241111,20250209,2778088,7.36%,http://tong.visitkorea.or.kr/cms/resource/49/3405749_image2_1.jpeg,126.9276196866,37.4827825101
676493f3ad8a746cbcbdf8d8,대한민국 우리술 대축제,서울특별시 서초구 강남대로 27 AT센터,15,20241115,20241117,2769990,8.63%,http://tong.visitkorea.or.kr/cms/resource/63/3339363_image2_1.jpg,127.0407514903,37.4673918780
676493f3ad8a746cbcbdf8d9,금천하모니축제,서울특별시 금천구 시흥대로73길 70 (시흥동),124,20240517,20240519,2761411,-3.69%,http://tong.visitkorea.or.kr/cms/resource/77/3115077_image2_1.JPG,126.8955205706,37.4564933229
676493f3ad8a746cbcbdf8da,서리풀페스티벌,서울특별시 서초구 서초대로 233 서초역,15,20240928,20240929,2759788,0.27%,http://tong.visitkorea.or.kr/cms/resource/08/3354108_image2_1.jpg,127.0076093702,37.4918773303
676493f3ad8a746cbcbdf8db,국가유산 조선왕릉축전,경기도 남양주시 홍유릉로 352-1 (금곡동),9,20241011,20241020,2756476,-1.01%,http://tong.visitkorea.or.kr/cms/resource/15/3423615_image2_1.jpg,127.2080371233,37.6323396298
676493f3ad8a746cbcbdf8dc,밤의 석조전,서울특별시 중구 세종대로 99,24,20240924,20241102,2756396,9.48%,http://tong.visitkorea.or.kr/cms/resource/74/3115374_image2_1.jpg,126.9749296905,37.5661486714
